date,avg_daily_price
2024-10-06,62412.9725
2024-10-07,62912.525
2024-10-08,62361.2025
2024-10-09,61410.3175
2024-10-10,60307.520000000004
2024-10-11,61592.899999999994
2024-10-12,62928.36
2024-10-13,62852.9925
2024-10-14,64477.955
2024-10-15,66477.0375
2024-10-16,67467.16
2024-10-17,67411.795
2024-10-18,68010.535
2024-10-19,68377.3125
2024-10-20,68727.495
2024-10-21,68192.4225
2024-10-22,67302.7325
2024-10-23,66706.8725
2024-10-24,67556.7325
2024-10-25,67316.095
2024-10-26,66921.38249999999
2024-10-27,67590.06
2024-10-28,68967.975
2024-10-29,71519.6875
2024-10-30,72369.5375
2024-10-31,71255.63
2024-11-01,70060.2775
2024-11-02,69446.3125
2024-11-03,68755.11499999999
2024-11-04,68240.25
2024-11-05,68819.14
2024-11-06,72660.5
2024-11-07,75673.9675
2024-11-08,76280.66500000001
2024-11-09,76450.475
2024-11-10,78759.86750000001
2024-11-11,84691.1375
2024-11-12,87903.0025
2024-11-13,89430.2075
2024-11-14,89039.7525
2024-11-15,89320.26
2024-11-16,90863.70749999999
2024-11-17,90153.98999999999
2024-11-18,90572.74
2024-11-19,91759.3425
2024-11-20,93232.3325
2024-11-21,96407.92
2024-11-22,98479.81
2024-11-23,98152.3125
2024-11-24,97467.80249999999
2024-11-25,95595.51250000001
2024-11-26,92684.91
2024-11-27,94207.155
2024-11-28,95677.77249999999
2024-11-29,96772.24250000001
2024-11-30,96855.9875
2024-12-01,96780.7625
2024-12-02,96387.6975
2024-12-03,95393.4975
2024-12-04,97006.21
2024-12-05,97530.2375
2024-12-06,98641.79499999998
2024-12-07,99714.0025
2024-12-08,100237.57
2024-12-09,98438.01250000001
2024-12-10,96599.00499999999
2024-12-11,98816.06
2024-12-12,100745.2325
2024-12-13,100632.2
2024-12-14,101525.9125
2024-12-15,103092.7825
2024-12-16,105412.18
2024-12-17,106466.72
2024-12-18,103215.6825
2024-12-19,99041.495
2024-12-20,96433.20999999999
2024-12-21,97759.1075
2024-12-22,96044.17500000002
2024-12-23,94781.66750000001
2024-12-24,96650.51500000001
2024-12-25,98823.5875
2024-12-26,97596.01250000001
2024-12-27,95283.805
2024-12-28,94867.17000000001
2024-12-29,94346.93000000001
2024-12-30,93271.2975
2024-12-31,93662.94499999999
2025-01-01,94051.735
2025-01-02,95952.0175
2025-01-03,97558.9725
2025-01-04,98171.97249999999
2025-01-05,98174.43999999999
2025-01-06,100249.80249999999
2025-01-07,99524.1
2025-01-08,95446.19
2025-01-09,93549.77249999999
2025-01-10,93830.155
2025-01-11,94552.19
2025-01-12,94576.585
2025-01-13,93569.465
2025-01-14,95703.54749999999
2025-01-15,98560.035
2025-01-16,99671.61
2025-01-17,102470.1925
2025-01-18,103975.0325
2025-01-19,102990.4575
2025-01-20,103182.395
2025-01-21,103940.9175
2025-01-22,104896.01500000001
2025-01-23,103932.32
2025-01-24,104662.7125
2025-01-25,104752.4925
2025-01-26,103846.825
2025-01-27,101435.15250000001
2025-01-28,101872.7575
2025-01-29,102794.8625
2025-01-30,104548.0425
2025-01-31,103681.125
2025-02-01,101532.10750000001
2025-02-02,98985.7125
2025-02-03,98190.03
2025-02-04,99243.4875
2025-02-05,97419.8925
2025-02-06,96990.85750000001
2025-02-07,97204.87000000001
2025-02-08,96379.885
2025-02-09,96235.89749999999
2025-02-10,96873.6425
2025-02-11,96641.08
2025-02-12,96464.105
2025-02-13,96944.85250000001
2025-02-14,97296.8575
2025-02-15,97566.4925
2025-02-16,96859.61
2025-02-17,96037.42749999999
2025-02-18,95398.4375
2025-02-19,96061.5225
2025-02-20,97518.95499999999
2025-02-21,97208.485
2025-02-22,96370.8725
2025-02-23,96171.7375
2025-02-24,93915.035
2025-02-25,89706.23999999999
2025-02-26,86150.16
2025-02-27,84688.405
2025-02-28,83109.2575
2025-03-01,85199.315
2025-03-02,90096.285
2025-03-03,90006.0425
2025-03-04,85992.665
2025-03-05,88805.63
2025-03-06,90296.1325
2025-03-07,88170.92000000001
2025-03-08,86284.9775
2025-03-09,83364.2075
2025-03-10,80228.4275
2025-03-11,80438.0625
2025-03-12,82940.1525
2025-03-13,82268.0325
2025-03-14,82806.88249999999
2025-03-15,84153.97750000001
2025-03-16,83502.7825
2025-03-17,83449.345
2025-03-18,82970.3625
2025-03-19,84777.0325
2025-03-20,85544.555
2025-03-21,84084.4375
2025-03-22,84023.4125
2025-03-23,84965.62
2025-03-24,86966.295
2025-03-25,87435.16500000001
2025-03-26,87109.2625
2025-03-27,86924.3925
2025-03-28,85689.265
2025-03-29,83335.61499999999
2025-03-30,82534.54
2025-03-31,82540.40250000001
2025-04-01,83930.13500000001
2025-04-02,84623.66
2025-04-03,82734.6575
2025-04-04,83370.48999999999
2025-04-05,83518.4525
2025-04-06,80734.8625
2025-04-07,78336.205
2025-04-08,78148.3875
2025-04-09,79286.41
2025-04-10,80860.02249999999
2025-04-11,81575.18
2025-04-12,84349.67000000001
2025-04-13,84542.785
2025-04-14,84457.3925
2025-04-15,84582.9975
2025-04-16,84071.5025
2025-04-17,84546.14000000001
2025-04-18,84714.6625
2025-04-19,84898.5375
2025-04-20,84881.63
2025-04-21,86576.555
2025-04-22,90480.81
2025-04-23,93441.3825
2025-04-24,93334.13750000001
2025-04-25,94308.2875
2025-04-26,94584.0925
2025-04-27,94337.22
2025-04-28,94297.62
2025-04-29,94618.0175
2025-04-30,94141.8175
2025-05-01,95554.09
2025-05-02,96905.68
2025-05-03,96358.0575
2025-05-04,95147.475
2025-05-05,94431.09749999999
2025-05-06,95466.3375
2025-05-07,96845.2825
2025-05-08,100328.5375
2025-05-09,103227.51
2025-05-10,103896.2125
2025-05-11,104311.14749999999
2025-05-12,103361.785
2025-05-13,103325.2475
2025-05-14,103642.635
2025-05-15,103211.8275
2025-05-16,103719.60750000001
2025-05-17,103228.22750000001
2025-05-18,104836.5
2025-05-19,105284.1575
2025-05-20,105982.10999999999
2025-05-21,108347.845
2025-05-22,110624.3925
2025-05-23,109403.62999999999
2025-05-24,107865.4125
2025-05-25,108166.68000000001
2025-05-26,109382.9475
2025-05-27,109151.87999999999
2025-05-28,108193.51999999999
2025-05-29,106896.575
2025-05-30,104877.3375
2025-05-31,104136.475
2025-06-01,104963.5525
2025-06-02,105274.1075
2025-06-03,105725.515
2025-06-04,105063.19
2025-06-05,103121.8775
2025-06-06,103056.4825
2025-06-07,104902.91750000001
2025-06-08,105684.6075
2025-06-09,107961.3925
2025-06-10,109817.11000000002
2025-06-11,109343.88
2025-06-12,107200.5325
2025-06-13,105145.54250000001
2025-06-14,105508.3075
2025-06-15,105407.935
2025-06-16,106580.32500000001
2025-06-17,105622.015
2025-06-18,104622.055
2025-06-19,104675.20499999999
2025-06-20,104206.5575
2025-06-21,102559.6325
2025-06-22,101170.8775
2025-06-23,102996.3325
2025-06-24,105582.24
2025-06-25,106841.7275
2025-06-26,107280.65
2025-06-27,107021.6875
2025-06-28,107183.4075
2025-06-29,107838.685
2025-06-30,107756.6875
2025-07-01,106404.625
2025-07-02,107340.23000000001
2025-07-03,109373.48749999999
2025-07-04,108645.4
2025-07-05,108089.81
2025-07-06,108725.4925
2025-07-07,108669.9975
2025-07-08,108458.0125
2025-07-09,110120.325
2025-07-10,113653.0
2025-07-11,116907.4675
2025-07-12,117511.9275
2025-07-13,118304.8575
2025-07-14,120262.75249999999
2025-07-15,118319.2525
2025-07-16,118367.40999999999
2025-07-17,119065.07
2025-07-18,118683.9675
2025-07-19,117885.51999999999
2025-07-20,117607.2375
2025-07-21,117709.29999999999
2025-07-22,118427.645
2025-07-23,119025.355
2025-07-24,118412.52249999999
2025-07-25,117282.50499999999
2025-07-26,117742.5075
2025-07-27,118731.9225
2025-07-28,118676.345
2025-07-29,118059.2975
2025-07-30,117594.81999999999
2025-07-31,117006.705
2025-08-01,114459.145
2025-08-02,112977.69
2025-08-03,113368.78
2025-08-04,114772.86000000002
2025-08-05,114714.14
2025-08-01,115700.00243915782
2025-08-02,113234.6051343189
2025-08-03,112554.90232221723
2025-08-04,114199.10966460757
2025-08-05,115138.68613070177
2025-08-06,114128.35408881678
2025-08-07,115022.09576830892
2025-08-08,117463.47451085235
2025-08-09,116688.36663186055
2025-08-10,116510.08393213755
2025-08-11,119266.92516880555
2025-08-12,118773.79960860992
2025-08-13,120202.53485503166
2025-08-14,123560.99363577305
2025-08-15,118405.59579823953
2025-08-16,117339.79190213277
2025-08-17,117501.21653394958
2025-08-18,117542.83687778088
2025-08-19,116256.41276740946
2025-08-20,112778.34483555844
2025-08-21,114252.39755195397
2025-08-22,112414.39987336512
2025-08-23,116834.24948202295
2025-08-24,115359.98346714744
2025-08-25,113399.54847314971
2025-08-26,110185.35443900425
2025-08-27,111842.70999260596
2025-08-28,111216.08479629169
2025-08-29,112525.59740669793
2025-08-30,108480.30666639366
2025-08-31,108781.95727925687
2025-09-01,108253.36092385623
2025-09-02,109162.68557992298
2025-09-03,111190.18209845416
2025-09-04,111711.51977725117
2025-09-05,110724.736377486
2025-09-06,110662.18112628513
2025-09-07,110209.1888247784
2025-09-08,111131.9923868407
2025-09-09,112025.12878118771
2025-09-10,111547.43956434788
2025-09-11,113975.32489468766
2025-09-12,115503.16663193036
2025-09-13,116160.14344594491
2025-09-14,115970.58488443034
2025-09-15,115373.55555886829
2025-09-16,115397.25272727509
2025-09-17,116762.8496864193
2025-09-18,116455.94648225319
2025-09-19,117145.49508952006
2025-09-20,115655.81046441344
2025-09-21,115715.51536781774
2025-09-22,115304.47999407038
2025-09-23,112696.74101711863
2025-09-24,112022.16587861195
2025-09-25,113320.56908541008
2025-09-26,108963.53013595635
2025-09-27,109710.20874667744
2025-09-28,109654.81021075726
2025-09-29,112142.57362752674
2025-09-30,114309.15041119447
2025-10-01,114024.22783550054
2025-10-02,118503.24451752483
2025-10-03,120611.71911591051
2025-10-04,122250.15186842803
2025-10-05,122380.93708463266
2025-10-06,123506.18520027678
2025-10-07,124773.50823074432
2025-10-08,121518.75593575071
2025-10-09,123352.50487523204
2025-10-10,121698.03066778315
2025-10-11,113201.74064138904
2025-10-12,110853.11663883903
2025-10-13,115189.5714637257
2025-10-14,115222.28302116522
2025-10-15,113156.56943826913
2025-10-16,110708.66960879423
2025-10-17,108076.72862033188
2025-10-18,106443.61194984635
2025-10-19,107156.00337647724
2025-10-20,108621.134857428
2025-10-21,110608.5714932665
2025-10-22,108486.10262716639
2025-10-23,107618.4266715404
2025-10-24,110048.51827291629
2025-10-25,110997.80437129698
2025-10-26,111620.3093731354
2025-10-27,114476.01227508577
2025-10-28,114182.79442806762
2025-10-29,112950.34863259472
2025-10-30,110046.66925837283
2025-10-31,108240.76528725718
2025-11-01,109573.90555629115
2025-11-02,110014.13556776087
2025-11-03,110650.2092823146
2025-11-04,106521.08673825761
2025-11-05,101635.2740227234
2025-11-06,103877.95965955159
2025-11-07,101322.6402945857
2025-11-08,103396.084215925
2025-11-09,102290.13714655167
2025-11-10,104709.67861656273
2025-11-11,105909.07272321742
2025-11-12,102960.77564500563
2025-11-13,101521.70859453593
2025-11-14,99730.4533956204
2025-11-15,94456.39368235337
2025-11-16,95508.31019889197
2025-11-17,94411.32947182967
2025-11-18,92036.7255045672
2025-11-19,92819.75921500899
2025-11-20,91363.27838693369
2025-11-21,86649.97257918229
2025-11-22,85051.8019295002
2025-11-23,84682.62429147748
2025-11-24,86783.84766839583
2025-11-25,88229.35740719768
2025-11-26,87310.33159950442
2025-11-27,90474.22677969698
2025-11-28,91279.06057176423
2025-11-29,90950.37695910994
2025-11-30,90841.45258193677
2025-12-01,90406.28448571145
2025-12-02,86281.49519776918
2025-12-03,91344.73275150165
2025-12-04,93619.43750817103
2025-12-05,92140.70419795791
2025-12-06,89307.09154512963
2025-12-07,89244.7620814118
2025-12-08,90162.90714007126
2025-12-09,90618.0535204608
2025-12-10,92723.21372069631
2025-12-11,92005.13714957413
2025-12-12,92494.17691640415
2025-12-13,90307.26028567803
2025-12-14,90257.4292885891
2025-12-15,88230.77409367911
2025-12-16,86413.9190195637
2025-12-17,87821.88919109134
2025-12-18,86064.94716216
2025-12-19,85450.3312009302
2025-12-20,88103.86075721023
2025-12-21,88347.94310567998
2025-12-22,88577.42038358838
2025-12-23,88491.12020788102
2025-12-24,87406.43636737975
2025-12-25,87642.60888119951
2025-12-26,87229.78066010943
2025-12-27,87305.95655961394
2025-12-28,87807.003210775
2025-12-29,87822.90829076794
2025-12-30,87156.56266080117
2025-12-31,88414.62856073362
